scope,baseline,candidate_id,scenario,icc,beta,repetition,wild_draws,status,n_groups,stable_positive,positive_split_count,maximum_orthogonal_wild_p,minimum_orthogonal_score_mean
image48,B1_design,d2_r01_repeat3_a01,interaction_proxy_null,0.3,0.0,10,999,estimated,48,False,0,0.797,-0.01156730238646172
image48,B1_design,d2_r01_repeat3_a01,interaction_proxy_null,0.3,0.0,11,999,estimated,48,False,0,0.863,-0.027593026376102545
image48,B1_design,d2_r01_repeat3_a01,interaction_proxy_null,0.3,0.0,12,999,estimated,48,False,0,0.835,-0.0025434953570951852
image48,B1_design,d2_r01_repeat3_a01,interaction_proxy_null,0.3,0.0,13,999,estimated,48,False,0,0.73,-0.008208499429394013
image48,B1_design,d2_r01_repeat3_a01,interaction_proxy_null,0.3,0.0,14,999,estimated,48,False,0,0.305,-0.01648655069925894
image48,B1_design,d2_r01_repeat3_a01,interaction_proxy_null,0.3,0.0,15,999,estimated,48,False,0,0.68,-0.005757655068007011
image48,B1_design,d2_r01_repeat3_a01,interaction_proxy_null,0.3,0.0,16,999,estimated,48,False,1,0.129,0.008321879728780087
image48,B1_design,d2_r01_repeat3_a01,interaction_proxy_null,0.3,0.0,17,999,estimated,48,True,3,0.003,0.025615814810278307
image48,B1_design,d2_r01_repeat3_a01,interaction_proxy_null,0.3,0.0,18,999,estimated,48,False,0,0.844,0.002343352454083982
image48,B1_design,d2_r01_repeat3_a01,interaction_proxy_null,0.3,0.0,19,999,estimated,48,False,0,0.431,-0.02230967317046449
image48,B1_design,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,0,999,estimated,48,False,2,0.012,0.03776002622096165
image48,B1_design,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,1,999,estimated,48,False,0,0.943,-0.023913736818482804
image48,B1_design,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,2,999,estimated,48,False,0,0.63,-0.03231847685811635
image48,B1_design,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,3,999,estimated,48,False,0,0.921,-0.024588975240263235
image48,B1_design,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,4,999,estimated,48,False,0,0.544,0.00958340554502519
image48,B1_design,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,5,999,estimated,48,False,0,0.661,-0.006439793186462595
image48,B1_design,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,6,999,estimated,48,False,0,0.062,-0.025478216055892868
image48,B1_design,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,7,999,estimated,48,False,1,0.073,0.032375419412714455
image48,B1_design,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,8,999,estimated,48,False,0,0.954,-0.0461508880373385
image48,B1_design,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,9,999,estimated,48,False,0,0.903,0.0022266659315067355
image48,B1_design,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,10,999,estimated,48,False,0,0.698,-0.026422544294185363
image48,B1_design,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,11,999,estimated,48,False,0,0.189,0.01868616040176971
image48,B1_design,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,12,999,estimated,48,False,0,0.571,-0.005217982221407465
image48,B1_design,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,13,999,estimated,48,False,0,0.931,-0.011511803085985026
image48,B1_design,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,14,999,estimated,48,False,1,0.37,0.010488777071192732
image48,B1_design,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,15,999,estimated,48,False,0,0.091,0.02027796188788818
image48,B1_design,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,16,999,estimated,48,False,0,0.43,0.011349415049797189
image48,B1_design,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,17,999,estimated,48,False,0,0.637,-0.009453216128380989
image48,B1_design,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,18,999,estimated,48,False,0,0.138,-0.02154054679490447
image48,B1_design,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,19,999,estimated,48,False,0,0.077,-0.039210715595857516
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,0,999,estimated,48,False,1,0.105,0.026884361288896527
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,1,999,estimated,48,False,0,0.782,0.003418976876284613
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,2,999,estimated,48,False,0,0.631,-0.032954450844618725
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,3,999,estimated,48,False,0,0.521,0.007358471404616126
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,4,999,estimated,48,False,1,0.798,-0.004162892186126511
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,5,999,estimated,48,False,0,0.811,0.0036659723953335575
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,6,999,estimated,48,False,0,0.378,-0.03010239551557069
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,7,999,estimated,48,False,0,0.881,-0.008105419478702686
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,8,999,estimated,48,False,0,0.889,-0.022562523404620134
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,9,999,estimated,48,False,0,0.43,-0.019370045946515407
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,10,999,estimated,48,False,0,0.225,0.01568111941602882
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,11,999,estimated,48,False,0,0.682,-0.018129061647572667
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,12,999,estimated,48,False,0,0.988,-0.02750051206204972
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,13,999,estimated,48,False,0,0.99,-0.0042557067114052105
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,14,999,estimated,48,False,1,0.042,0.02078919584736016
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,15,999,estimated,48,False,0,0.796,-0.019687911728383082
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,16,999,estimated,48,False,0,0.548,-0.007504046466635256
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,17,999,estimated,48,False,0,0.952,-0.01814502098067959
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,18,999,estimated,48,False,0,0.909,-0.013135498006062932
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,19,999,estimated,48,False,0,0.576,-0.008312904757546124
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,0,999,estimated,48,False,0,0.96,0.0005168399128677933
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,1,999,estimated,48,False,0,0.532,-0.023742362988760535
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,2,999,estimated,48,False,0,0.909,-0.0015662315762547385
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,3,999,estimated,48,False,0,0.719,-0.019571604584570954
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,4,999,estimated,48,False,0,0.799,-0.011686771341598476
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,5,999,estimated,48,False,0,0.32,0.013895179648293924
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,6,999,estimated,48,False,0,0.45,-0.020182922042326187
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,7,999,estimated,48,False,0,0.837,-0.012212733968215381
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,8,999,estimated,48,False,0,0.688,-0.015530966458206737
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,9,999,estimated,48,False,2,0.053,0.022744899066714452
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,10,999,estimated,48,False,0,0.75,-0.014529637356482314
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,11,999,estimated,48,False,0,0.002,-0.051501665911658064
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,12,999,estimated,48,False,0,0.016,-0.03573248864388938
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,13,999,estimated,48,False,0,0.81,0.004147075790420549
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,14,999,estimated,48,False,0,0.531,-0.033089282237297644
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,15,999,estimated,48,False,0,0.731,0.0043968799496286945
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,16,999,estimated,48,False,0,0.989,0.0001651780429932781
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,17,999,estimated,48,False,0,0.777,0.001950346241566343
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,18,999,estimated,48,False,0,0.886,-0.014862736207529577
image48,B1_design,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,19,999,estimated,48,False,0,0.199,-0.018379707693567154
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,0,999,estimated,48,False,0,0.626,-0.012912436204239208
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,1,999,estimated,48,False,0,0.709,-0.01991683973492981
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,2,999,estimated,48,False,0,0.27,-0.028063171852802087
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,3,999,estimated,48,False,0,0.451,0.0073775485032549284
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,4,999,estimated,48,False,0,0.816,-0.04466807852171129
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,5,999,estimated,48,False,0,0.369,-0.02419094811661315
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,6,999,estimated,48,True,3,0.004,0.04262391798554515
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,7,999,estimated,48,False,0,0.582,-0.01506300674079073
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,8,999,estimated,48,False,0,0.448,-0.014957006301813375
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,9,999,estimated,48,False,0,0.653,-0.023031368376515243
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,10,999,estimated,48,False,0,0.876,-0.01841018155474489
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,11,999,estimated,48,False,0,0.902,-0.004155227292705264
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,12,999,estimated,48,False,0,0.996,-0.019420913748857016
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,13,999,estimated,48,False,0,0.88,-0.01622273955985807
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,14,999,estimated,48,False,0,0.627,-0.004298253678443838
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,15,999,estimated,48,False,0,0.468,-0.030936596797432086
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,16,999,estimated,48,False,0,0.6,-0.018361145143313884
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,17,999,estimated,48,False,0,0.829,-0.008077184381555899
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,18,999,estimated,48,False,0,0.583,-0.024501907703281128
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,19,999,estimated,48,False,0,0.518,-0.007582123868487078
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.8,0.0,0,999,estimated,48,False,0,0.349,0.016582215386233116
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.8,0.0,1,999,estimated,48,False,0,0.976,-0.007426045472917073
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.8,0.0,2,999,estimated,48,False,0,0.934,0.0011315223137078622
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.8,0.0,3,999,estimated,48,False,0,0.725,-0.006623780620274379
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.8,0.0,4,999,estimated,48,True,3,0.001,0.039545131357514876
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.8,0.0,5,999,estimated,48,False,1,0.241,0.020072951659311878
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.8,0.0,6,999,estimated,48,False,0,0.844,-0.021570385206164087
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.8,0.0,7,999,estimated,48,False,0,0.074,-0.030737854395214603
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.8,0.0,8,999,estimated,48,False,0,0.912,-0.0011985579408994723
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.8,0.0,9,999,estimated,48,False,0,0.942,0.0014193616262585754
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.8,0.0,10,999,estimated,48,False,0,0.902,-0.005393625948743865
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.8,0.0,11,999,estimated,48,False,0,0.961,-0.01663125092173109
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.8,0.0,12,999,estimated,48,False,1,0.784,-0.002460613523650124
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.8,0.0,13,999,estimated,48,False,0,0.966,-0.0008261529069151398
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.8,0.0,14,999,estimated,48,False,0,0.95,-0.010197697393232378
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.8,0.0,15,999,estimated,48,False,2,0.344,0.019074154875576028
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.8,0.0,16,999,estimated,48,False,0,0.898,-0.008475288653116331
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.8,0.0,17,999,estimated,48,False,0,0.093,-0.06219281856895303
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.8,0.0,18,999,estimated,48,False,0,0.966,-0.014840760208896568
image48,B1_design,d2_r01_repeat3_a05,additive_proxy_null,0.8,0.0,19,999,estimated,48,False,0,0.621,-0.02186641656403951
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.3,0.0,0,999,estimated,48,False,1,0.137,0.02813255028762202
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.3,0.0,1,999,estimated,48,False,0,0.588,0.004771502125505859
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.3,0.0,2,999,estimated,48,False,1,0.889,0.001367042363840095
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.3,0.0,3,999,estimated,48,False,0,0.897,-0.003044201690186125
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.3,0.0,4,999,estimated,48,False,1,0.696,0.005064908131898971
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.3,0.0,5,999,estimated,48,False,0,1.0,-1.335216951508141e-06
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.3,0.0,6,999,estimated,48,False,0,0.438,-0.02503657530728112
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.3,0.0,7,999,estimated,48,False,2,0.061,0.016394779321557997
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.3,0.0,8,999,estimated,48,False,1,0.257,0.01192344048668123
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.3,0.0,9,999,estimated,48,False,0,0.876,-0.028094506491790905
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.3,0.0,10,999,estimated,48,False,0,0.748,-0.00672850199709954
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.3,0.0,11,999,estimated,48,False,0,0.849,0.001958999915932271
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.3,0.0,12,999,estimated,48,False,0,0.604,-0.025842117929905373
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.3,0.0,13,999,estimated,48,False,0,0.418,0.007833325192331235
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.3,0.0,14,999,estimated,48,False,2,0.073,0.020205167411464442
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.3,0.0,15,999,estimated,48,False,0,0.9,-0.0021269689114575777
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.3,0.0,16,999,estimated,48,False,0,0.714,-0.013128163229970157
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.3,0.0,17,999,estimated,48,False,0,0.519,0.006882575949401985
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.3,0.0,18,999,estimated,48,False,0,0.463,-0.011468680527748125
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.3,0.0,19,999,estimated,48,False,0,0.882,-0.00785601563542822
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.8,0.0,0,999,estimated,48,False,0,0.285,-0.051742259789968235
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.8,0.0,1,999,estimated,48,False,0,0.877,-0.012440938261463466
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.8,0.0,2,999,estimated,48,False,0,0.553,-0.01012655426806411
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.8,0.0,3,999,estimated,48,True,3,0.009,0.04035017781009812
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.8,0.0,4,999,estimated,48,False,2,0.084,0.030299665331143515
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.8,0.0,5,999,estimated,48,False,0,0.695,-0.028637781479888397
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.8,0.0,6,999,estimated,48,False,0,0.606,-0.058689547110985736
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.8,0.0,7,999,estimated,48,False,0,0.635,-0.009012610831670822
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.8,0.0,8,999,estimated,48,False,0,0.72,-0.00601777760166508
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.8,0.0,9,999,estimated,48,False,0,0.977,-0.015592955099628422
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.8,0.0,10,999,estimated,48,True,3,0.026,0.033242946239606684
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.8,0.0,11,999,estimated,48,False,0,0.867,-0.011233425278719776
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.8,0.0,12,999,estimated,48,False,0,0.725,0.005865966637854846
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.8,0.0,13,999,estimated,48,False,0,0.125,-0.029683483654477583
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.8,0.0,14,999,estimated,48,False,0,0.438,-0.02036187785141685
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.8,0.0,15,999,estimated,48,False,0,0.794,-0.01862117153284041
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.8,0.0,16,999,estimated,48,False,0,0.653,-0.03827959126597367
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.8,0.0,17,999,estimated,48,False,0,0.392,-0.02322966835495915
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.8,0.0,18,999,estimated,48,False,0,0.691,-0.00794312050427098
image48,B1_design,d2_r01_repeat3_a05,heteroskedastic_proxy_null,0.8,0.0,19,999,estimated,48,False,0,0.768,0.004734014999296339
image48,B1_design,d2_r01_repeat3_a05,increment,0.3,0.35,0,999,estimated,48,False,0,0.878,0.0013689229213935488
image48,B1_design,d2_r01_repeat3_a05,increment,0.3,0.35,1,999,estimated,48,False,0,0.581,-0.011666726538737349
image48,B1_design,d2_r01_repeat3_a05,increment,0.3,0.35,2,999,estimated,48,True,3,0.037,0.018044070561333725
image48,B1_design,d2_r01_repeat3_a05,increment,0.3,0.35,3,999,estimated,48,False,0,0.186,0.013419092295170054
image48,B1_design,d2_r01_repeat3_a05,increment,0.3,0.35,4,999,estimated,48,False,2,0.118,0.017709962077815503
image48,B1_design,d2_r01_repeat3_a05,increment,0.3,0.35,5,999,estimated,48,False,0,0.491,-0.008760549233609492
image48,B1_design,d2_r01_repeat3_a05,increment,0.3,0.35,6,999,estimated,48,True,3,0.001,0.041509247964730676
image48,B1_design,d2_r01_repeat3_a05,increment,0.3,0.35,7,999,estimated,48,False,0,0.887,-0.0012114737217379333
image48,B1_design,d2_r01_repeat3_a05,increment,0.3,0.35,8,999,estimated,48,False,1,0.115,0.011470656850824662
image48,B1_design,d2_r01_repeat3_a05,increment,0.3,0.35,9,999,estimated,48,False,2,0.219,0.021339843604169625
image48,B1_design,d2_r01_repeat3_a05,increment,0.3,0.35,10,999,estimated,48,False,0,0.544,-0.014308581187819441
image48,B1_design,d2_r01_repeat3_a05,increment,0.3,0.35,11,999,estimated,48,False,0,0.6,-0.014816534487327254
image48,B1_design,d2_r01_repeat3_a05,increment,0.3,0.35,12,999,estimated,48,True,3,0.019,0.03264194474100871
image48,B1_design,d2_r01_repeat3_a05,increment,0.3,0.35,13,999,estimated,48,False,0,0.395,-0.017112272985086347
image48,B1_design,d2_r01_repeat3_a05,increment,0.3,0.35,14,999,estimated,48,False,2,0.095,0.025326836871461936
image48,B1_design,d2_r01_repeat3_a05,increment,0.3,0.35,15,999,estimated,48,False,1,0.124,0.025950704709284688
image48,B1_design,d2_r01_repeat3_a05,increment,0.3,0.35,16,999,estimated,48,False,0,0.977,-0.006473681508782488
image48,B1_design,d2_r01_repeat3_a05,increment,0.3,0.35,17,999,estimated,48,False,2,0.066,0.02105683728844096
